drug_name,drug_class,recommended_temp,temperature_exposure,humidity,exposure_hours,stability_index,risk_label
Insulin,Biologic,8,38.43784999766903,71.80874279330439,1.930112286830698,5,High
Metformin,Antidiabetic,25,31.705626975290958,68.37692507794279,9.262097609681808,2,High
Aspirin,Analgesic,25,43.06673845190432,67.22457552886539,10.23449785407238,3,High
Metformin,Antidiabetic,25,24.239813183605044,67.05387962535022,1.367789526046809,2,Low
Amoxicillin,Antibiotic,25,35.23642902219425,76.20218003448524,9.583622762306895,4,High
Insulin,Biologic,8,42.84320687157545,42.508471875691654,11.422621478646226,5,High
Amoxicillin,Antibiotic,25,20.68188305669517,71.42141418077716,9.278221233576332,4,Low
Amoxicillin,Antibiotic,25,29.571891605722914,40.96659112762646,8.971470504256704,4,High
Aspirin,Analgesic,25,38.499338389587066,45.33288735265267,3.8204538163342905,3,High
Insulin,Biologic,8,28.047132983894503,76.47723262750421,11.964615212961844,5,High
Metformin,Antidiabetic,25,22.410436656251292,53.81822441812282,2.905682401855456,2,Low
Insulin,Biologic,8,35.315090980391304,50.46069706475768,5.57546148382354,5,High
Aspirin,Analgesic,25,27.705927166578746,72.32588082274495,11.60576062279366,3,High
Amoxicillin,Antibiotic,25,26.391663054242926,42.00805787028316,7.531013789474545,4,Moderate
Amoxicillin,Antibiotic,25,43.481145839887375,67.71994836207907,6.427114750165009,4,High
Aspirin,Analgesic,25,33.70374812287094,56.204584289481964,3.81609636269859,3,High
Aspirin,Analgesic,25,28.885537285995845,54.78492444688858,10.33626362641061,3,High
Aspirin,Analgesic,25,38.66002888837649,49.11088457533681,9.550365462311706,3,High
Aspirin,Analgesic,25,40.004402827492164,43.4373694001964,2.8150839843211823,3,High
Metformin,Antidiabetic,25,21.90040494165335,67.2036307543752,11.343954190587247,2,Low
Paracetamol,Analgesic,30,36.292946042008566,62.03901359775088,3.2437066643715498,2,Moderate
Aspirin,Analgesic,25,43.64278480776984,79.33669296338086,4.744795826028943,3,High
Amoxicillin,Antibiotic,25,32.147705526476514,47.036914075743596,5.8630242338508465,4,High
Paracetamol,Analgesic,30,33.82107378628031,61.62584067114323,10.253936898552967,2,High
Aspirin,Analgesic,25,40.33505601856772,63.609296598643084,3.3209068043341534,3,High
Aspirin,Analgesic,25,41.15734778959142,59.594099649349786,11.982222844802116,3,High
Insulin,Biologic,8,22.404826542049793,43.476663359285524,6.086329993261774,5,High
Paracetamol,Analgesic,30,43.476257488032296,73.07421634195558,3.270699837936209,2,High
Paracetamol,Analgesic,30,39.352293522863775,52.12717262208125,7.885775944425064,2,High
Paracetamol,Analgesic,30,44.42375085173843,52.13658188867315,9.463168248511328,2,High
Amoxicillin,Antibiotic,25,24.324315812808923,63.07192192699624,3.3803128343153066,4,Low
Metformin,Antidiabetic,25,37.86181794105089,54.73809449940286,3.064946647369288,2,High
Aspirin,Analgesic,25,31.36623650162869,74.93817504745259,9.286106844689465,3,High
Aspirin,Analgesic,25,30.14296968772119,58.661107746698754,5.765672237047539,3,High
Metformin,Antidiabetic,25,39.8956436746199,49.52566185189052,11.359163027673649,2,High
Aspirin,Analgesic,25,26.739502677753368,47.560735022951015,7.785804413305209,3,Moderate
Insulin,Biologic,8,21.626475110012034,70.88196736576847,8.960554311580438,5,High
Metformin,Antidiabetic,25,40.637316282224404,47.11615653908169,6.008324032927062,2,High
Amoxicillin,Antibiotic,25,32.58822940404393,66.62229287125453,5.766973278792069,4,High
Paracetamol,Analgesic,30,31.854186928220436,53.43917404261182,9.281097705542724,2,Moderate
Insulin,Biologic,8,37.89668455196211,65.6328835845486,8.848390596029411,5,High
Metformin,Antidiabetic,25,44.77319969639865,51.19948501883038,9.425553856283006,2,High
Metformin,Antidiabetic,25,35.86175899647803,67.93582373758116,8.49928008783078,2,High
Insulin,Biologic,8,30.00741195529912,47.973681343455475,9.923572869961449,5,High
Metformin,Antidiabetic,25,41.069790675820016,45.93255810724187,3.8067708054970435,2,High
Aspirin,Analgesic,25,24.996877861764695,48.63574067721895,11.417150892642299,3,Low
Insulin,Biologic,8,23.831695646339984,40.776598794976934,10.128218407179265,5,High
Amoxicillin,Antibiotic,25,41.46819555460199,52.858658522868964,9.316620957545373,4,High
Aspirin,Analgesic,25,42.724029229643335,70.39738947065288,1.7297998205657965,3,High
Metformin,Antidiabetic,25,26.977804440278906,77.24393897515056,2.709574080695851,2,Low
Insulin,Biologic,8,20.05743788891458,78.61274299097958,6.801016209941346,5,High
Metformin,Antidiabetic,25,44.34074687449595,58.767437188826754,10.408538844723894,2,High
Metformin,Antidiabetic,25,41.95631906616562,62.12306829077653,3.542745105862041,2,High
Paracetamol,Analgesic,30,32.116055571684015,75.11485635156983,10.489915660910114,2,Moderate
Metformin,Antidiabetic,25,28.516766662577005,66.5358631024214,3.5855708164730564,2,Moderate
Amoxicillin,Antibiotic,25,22.82282127007391,71.43042098535268,5.716143478634626,4,Low
Metformin,Antidiabetic,25,44.1316918970935,58.123328505109946,4.2182765999714835,2,High
Aspirin,Analgesic,25,39.05913736847032,48.27321038192851,4.745938451090032,3,High
Insulin,Biologic,8,20.870203116874933,61.845569782662565,1.4560410911171826,5,High
Metformin,Antidiabetic,25,35.37632866276787,68.86737484039827,4.603559021250833,2,High
Aspirin,Analgesic,25,31.962069510693418,67.25044046201023,8.331199512471741,3,High
Amoxicillin,Antibiotic,25,37.866284620374245,73.55261587299071,2.389079992370577,4,High
Insulin,Biologic,8,27.450974812880553,77.31673855165319,5.308993262613792,5,High
Amoxicillin,Antibiotic,25,32.529235574357116,44.7429256145505,3.278109111353908,4,High
Metformin,Antidiabetic,25,42.028735578447055,74.27327274930117,9.648384770859659,2,High
Aspirin,Analgesic,25,40.68435862736184,46.36874725164874,5.131780486113577,3,High
Insulin,Biologic,8,34.70085846335325,61.74655744621944,7.03814334466333,5,High
Amoxicillin,Antibiotic,25,37.0332291821791,46.95775072972811,6.755788953033445,4,High
Amoxicillin,Antibiotic,25,35.50178243858808,77.13758488785467,5.55290629594707,4,High
Aspirin,Analgesic,25,34.70908098655221,43.26003280266476,7.372078129901299,3,High
Metformin,Antidiabetic,25,42.314015487342814,48.413506144133066,2.958169853292734,2,High
Metformin,Antidiabetic,25,28.82775424454853,76.34001779477931,2.583967686359634,2,Low
Insulin,Biologic,8,34.7487986765778,43.32424474577919,2.764267730886665,5,High
Insulin,Biologic,8,38.92286552394484,67.42472194324229,9.38000909613034,5,High
Aspirin,Analgesic,25,43.46539168608098,49.26821437057422,6.828861281195818,3,High
Insulin,Biologic,8,21.493029704304746,59.111810680168446,9.974266882316003,5,High
Amoxicillin,Antibiotic,25,31.737196857007632,79.52134329837725,7.38170203343194,4,High
Metformin,Antidiabetic,25,23.538260137758147,57.707861073925486,7.431778395326467,2,Low
Paracetamol,Analgesic,30,34.498726770532954,59.41195044129137,4.0859719233526315,2,Moderate
Amoxicillin,Antibiotic,25,40.98973843831194,49.340670645543554,4.710735721870081,4,High
Paracetamol,Analgesic,30,42.28649293379327,57.86616398568056,4.095323687759912,2,High
Insulin,Biologic,8,42.310631346959596,52.46405488877309,2.483236927779903,5,High
Aspirin,Analgesic,25,43.078394681477405,66.98458504554475,10.816117881722304,3,High
Insulin,Biologic,8,32.08572188345441,55.22991874497036,5.9085163328191985,5,High
Amoxicillin,Antibiotic,25,44.660294995814645,44.2651260758904,11.127954873793104,4,High
Paracetamol,Analgesic,30,37.7353395252651,47.90566790915578,1.342629676994766,2,Moderate
Paracetamol,Analgesic,30,32.232647058426224,48.80655865410455,4.531066643964982,2,Moderate
Aspirin,Analgesic,25,38.66002075222545,49.53867417175759,1.4320658292487711,3,High
Paracetamol,Analgesic,30,37.93734561865074,42.43365582807811,3.625242697878152,2,High
Insulin,Biologic,8,21.201325965618683,48.29392675441805,2.338996527045776,5,High
Metformin,Antidiabetic,25,42.18904456566054,63.1734791529288,10.041316340797394,2,High
Metformin,Antidiabetic,25,26.86882874221184,59.92178821501625,8.719221322358539,2,Moderate
Amoxicillin,Antibiotic,25,43.30584915706858,46.10128734556088,8.667353188853243,4,High
Paracetamol,Analgesic,30,35.56147486368825,61.54914665872386,10.016835949250751,2,High
Metformin,Antidiabetic,25,44.96970701158971,42.78686150264735,9.721648352125131,2,High
Insulin,Biologic,8,43.860968383086885,44.05225702322908,9.135810327498264,5,High
Metformin,Antidiabetic,25,39.26301334755689,62.38415829818836,6.010958483497114,2,High
Paracetamol,Analgesic,30,28.495622172046282,61.02560391106175,2.4361439159153666,2,Low
Aspirin,Analgesic,25,37.38483931945386,74.0336668769139,11.93909370134449,3,High
Paracetamol,Analgesic,30,39.45983957669215,60.66517888971043,3.284456176371244,2,High
Amoxicillin,Antibiotic,25,36.03351699374211,67.81813161376938,5.887685701054314,4,High
Paracetamol,Analgesic,30,31.21571554454987,65.10412574572833,6.10867178063262,2,Low
Metformin,Antidiabetic,25,20.602573054590614,54.30934225855864,2.9838728068365348,2,Low
Aspirin,Analgesic,25,36.05913192296774,40.34678636173658,9.196673456279411,3,High
Paracetamol,Analgesic,30,41.69228138613629,64.54968474357395,11.741264231533663,2,High
Amoxicillin,Antibiotic,25,29.65354109069142,56.275276206413764,8.482859434559522,4,High
Insulin,Biologic,8,41.65744631876133,67.73078253574589,2.1500892994951935,5,High
Amoxicillin,Antibiotic,25,42.7173342306599,54.109145829941056,8.518871006046808,4,High
Aspirin,Analgesic,25,27.1808013626417,77.82340155953344,8.476038162713984,3,High
Metformin,Antidiabetic,25,33.02915861681619,57.767691687001,9.703557732547191,2,High
Insulin,Biologic,8,31.59014576344714,66.74997259807064,8.722319311449045,5,High
Paracetamol,Analgesic,30,22.486765243663104,46.750778503073406,4.8459621907943475,2,Low
Amoxicillin,Antibiotic,25,25.25469874571092,65.71343264024524,1.1685405915781368,4,Low
Metformin,Antidiabetic,25,33.132679299171144,58.75205737329338,2.1547268869339344,2,Moderate
Insulin,Biologic,8,35.477624753352394,56.52344221224134,4.867732780205582,5,High
Paracetamol,Analgesic,30,42.33316856582574,45.40223805235949,8.804839322218868,2,High
Amoxicillin,Antibiotic,25,23.03467268175742,52.205058957657045,11.000317957766573,4,Low
Aspirin,Analgesic,25,38.8316766978034,54.056321155310386,4.080920201174797,3,High
Aspirin,Analgesic,25,26.47079251279318,67.7190025109576,11.6687750807287,3,High
Paracetamol,Analgesic,30,38.092710919585194,58.06204215755188,4.429830766673367,2,High
Aspirin,Analgesic,25,39.4152594077198,64.78549065466993,6.9517691410132585,3,High
Aspirin,Analgesic,25,22.161811095474196,70.02683480081203,3.133860036936066,3,Low
Aspirin,Analgesic,25,29.249728831029266,61.063036489451115,6.07389793761252,3,High
Paracetamol,Analgesic,30,28.499814704082336,69.78268873404292,11.138028697078456,2,Low
Aspirin,Analgesic,25,36.543096375563245,60.63084198864214,1.5934172546807155,3,High
Metformin,Antidiabetic,25,42.92730718826678,56.13739333052324,1.3292476735887915,2,Moderate
Insulin,Biologic,8,38.40644628218288,51.63597393045872,1.4695201047770383,5,High
Insulin,Biologic,8,30.03309355782857,66.59958308824245,4.276049880977126,5,High
Insulin,Biologic,8,33.94623670590647,45.07609656552424,3.0262537090471735,5,High
Insulin,Biologic,8,36.172935670526805,52.41717252610399,7.252640544292447,5,High
Paracetamol,Analgesic,30,36.02618543987965,75.87274086094165,10.02783379825648,2,High
Metformin,Antidiabetic,25,41.6441477507176,58.643573062255264,5.245232833867951,2,High
Insulin,Biologic,8,30.5809293080847,72.33751904385664,5.399046036890832,5,High
Aspirin,Analgesic,25,40.351723337054054,65.06827472402469,11.562091637268487,3,High
Paracetamol,Analgesic,30,34.8795224659524,42.835746491501766,2.2943176129389427,2,Moderate
Amoxicillin,Antibiotic,25,34.293049792028974,58.59892594757356,3.1585301394174827,4,High
Aspirin,Analgesic,25,37.74160234490433,40.55479035251495,10.234966158560425,3,High
Amoxicillin,Antibiotic,25,35.663307523830795,78.56727982031973,5.369583557824706,4,High
Aspirin,Analgesic,25,32.59973986025352,57.71094852301529,8.475270851160165,3,High
Insulin,Biologic,8,37.77518045964179,55.72003743261304,1.0459344750724466,5,High
Paracetamol,Analgesic,30,37.45789899204216,77.37472591084597,7.242523229835433,2,High
Insulin,Biologic,8,31.38698957857047,62.7477125024508,9.585789122889032,5,High
Paracetamol,Analgesic,30,27.435062593028885,46.717267326132244,11.705716467745642,2,Low
Insulin,Biologic,8,36.522897500883786,54.74941561929005,5.922635895470173,5,High
Metformin,Antidiabetic,25,40.76983086228553,54.31816783052286,8.284151706092647,2,High
Insulin,Biologic,8,22.208949360313735,62.83831841941098,3.288817179911308,5,High
Aspirin,Analgesic,25,44.62310958234178,51.382043392984194,8.858667620390351,3,High
Paracetamol,Analgesic,30,32.12978353704939,78.49885993634265,7.867304094585391,2,Moderate
Amoxicillin,Antibiotic,25,30.31131208107651,62.664737668548966,2.482776901881364,4,High
Aspirin,Analgesic,25,38.330682306609035,74.83837099427907,4.171272957424806,3,High
Paracetamol,Analgesic,30,38.82000868871355,78.5987556153298,8.95751274221784,2,High
Amoxicillin,Antibiotic,25,29.91494960336309,59.69789377772854,3.784912026743856,4,High
Amoxicillin,Antibiotic,25,31.42116286957019,47.116175890592565,3.2826617007599475,4,High
Insulin,Biologic,8,23.904439150297623,68.76913104573777,8.26072895707187,5,High
Amoxicillin,Antibiotic,25,34.15429330194159,51.17019073007464,10.780092982305797,4,High
Amoxicillin,Antibiotic,25,42.35850848804208,73.84773136757087,4.865224784098644,4,High
Aspirin,Analgesic,25,43.707451500981804,66.62400915119605,5.954520800171847,3,High
Metformin,Antidiabetic,25,34.57341525034231,58.55617162568282,11.577545522547593,2,High
Metformin,Antidiabetic,25,30.063044360676933,74.21528232773554,4.206727080583984,2,Moderate
Paracetamol,Analgesic,30,30.750411683575766,74.44960292946504,8.503663142586568,2,Low
Paracetamol,Analgesic,30,39.93788583496588,73.16554050103508,4.352692540654686,2,High
Metformin,Antidiabetic,25,40.582643191178654,68.81818723043793,5.9353262628845,2,High
Amoxicillin,Antibiotic,25,27.44738370664642,53.90282348580489,10.359433511940596,4,High
Metformin,Antidiabetic,25,23.398674092067406,71.53481228448919,11.085617081178777,2,Low
Paracetamol,Analgesic,30,40.76084046294355,70.23492576850674,10.571789513033941,2,High
Paracetamol,Analgesic,30,39.73890312102769,43.22006921764842,9.900781101331333,2,High
Aspirin,Analgesic,25,20.26899241710627,45.7698439712867,7.481268391343146,3,Low
Insulin,Biologic,8,41.78571546484919,56.54039520695392,11.731319599407023,5,High
Aspirin,Analgesic,25,35.187168569003546,40.827644120194066,6.3589686371730565,3,High
Amoxicillin,Antibiotic,25,21.73464864036015,42.258558211453156,10.507715291713076,4,Low
Paracetamol,Analgesic,30,20.07547834957852,61.216434754683014,3.187882198357802,2,Low
Metformin,Antidiabetic,25,23.823545799725427,71.78927521208942,9.115744339294436,2,Low
Aspirin,Analgesic,25,31.9057586652485,49.2492431760644,7.077844411787384,3,High
Metformin,Antidiabetic,25,40.033328425748884,48.860869577310226,3.3844488507510357,2,High
Metformin,Antidiabetic,25,44.808586147378975,60.148227697724224,6.11309071057768,2,High
Paracetamol,Analgesic,30,32.5732479216448,53.22769923466205,11.876302782876701,2,High
Aspirin,Analgesic,25,27.617420813743298,50.919435600145725,3.6582579424986257,3,Moderate
Insulin,Biologic,8,31.33303313042464,54.89304844752684,3.820624184660341,5,High
Paracetamol,Analgesic,30,37.215677036218814,58.20664717539804,5.4546514609619035,2,High
Metformin,Antidiabetic,25,31.280650315461806,60.258918806494584,8.594488508060213,2,High
Amoxicillin,Antibiotic,25,39.29850766265682,69.82864101419673,3.2134189414407475,4,High
Amoxicillin,Antibiotic,25,44.84413069611823,50.64554804640323,3.7626227992963,4,High
Paracetamol,Analgesic,30,23.342860847507648,79.42930445767001,11.788407967120115,2,Low
Paracetamol,Analgesic,30,20.1813922221238,66.10956273346159,7.976401354795248,2,Low
Metformin,Antidiabetic,25,25.540771537263684,56.82914695930938,1.0258573750738664,2,Low
Aspirin,Analgesic,25,29.680806081375316,59.03222746346272,9.605761067259696,3,High
Paracetamol,Analgesic,30,35.88194758743944,53.830185281921445,1.0379575688394282,2,Low
Metformin,Antidiabetic,25,30.925330074806332,55.45750971487875,9.231775715596656,2,High
Amoxicillin,Antibiotic,25,26.323455419245114,75.60038052674821,8.415632697451095,4,Moderate
Amoxicillin,Antibiotic,25,27.832276181102717,48.64117745151705,3.2914515256458805,4,Moderate
Amoxicillin,Antibiotic,25,30.899283845080944,67.33559092775566,4.393045391798746,4,High
Aspirin,Analgesic,25,32.37495910307208,51.48702245559115,10.167614362639487,3,High
Paracetamol,Analgesic,30,34.54601937975126,59.0857533553952,8.422731796378699,2,High
Insulin,Biologic,8,20.433607464894017,60.15523194751668,4.04939595606049,5,High
Aspirin,Analgesic,25,36.17936977001317,52.70985819873263,7.907673323676526,3,High
Insulin,Biologic,8,39.43147682240878,55.20374512139021,1.8407402025900048,5,High
Amoxicillin,Antibiotic,25,26.060829319738993,51.16215868141842,11.25584468684897,4,Moderate
Aspirin,Analgesic,25,21.512015566792176,78.89650155962683,3.7265657374809567,3,Low
Insulin,Biologic,8,20.13166350884667,79.55079587702015,11.192062505048757,5,High
Amoxicillin,Antibiotic,25,43.07602191538243,48.4094120823865,1.2794095743016183,4,High
Insulin,Biologic,8,39.0952761404952,56.03933371848431,11.993074606406791,5,High
Paracetamol,Analgesic,30,39.465562315003325,60.49944891240293,1.2344612384611555,2,Moderate
Aspirin,Analgesic,25,23.55368259963304,63.44179873968198,9.640726496533432,3,Low
Amoxicillin,Antibiotic,25,37.16873011949558,63.83354186220738,5.403183913896554,4,High
Metformin,Antidiabetic,25,25.895631101534548,72.87208066075334,11.44052452141175,2,Moderate
Amoxicillin,Antibiotic,25,36.259504341338086,44.628668869674385,3.779802538334709,4,High
